DOI;Acceptor;SMILES_acc;Donor;SMILES_don;Voc;Jsc;FF;PCE;HOMO_A;LUMO_A;EgCV_A;A_absorption_curve;λ_A_absorption;EgA_opt;λ_A_onset;Eg_opt_A_reported;HOMO_D;LUMO_D;EgCV_D;D_Absorption_curve;λ_D_absorption;EgD_opt;λ_D_onset;Eg_opt_D_reported;
10.1039/D0TA04734A;IT-4F;c1(cc2c(cc1F)C(=O)C(=Cc1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)C=C1C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)C2=C(C#N)C#N)F;PBB-H;CCc1ccc(-c2c3cc(-c4ccc(-c5nc6c(-c7ccc(CC)s7)c7sc(-c8ccc(-c9cc%10c(-c%11ccc(CC)s%11)c%11sc(-c%12ccc(-c%13nc%14c(-c%15ccc(CC)s%15)c%15sc(-c%16ccc(-c%17cc%18c(-c%19ccc(CC)s%19)c%19sc(-c%20ccc(-c%21nc%22c(-c%23ccc(CC)s%23)c%23sc(-c%24cccs%24)nc%23c(-c%23ccc(CC)s%23)c%22s%21)s%20)cc%19c(-c%19ccc(CC)s%19)c%18s%17)s%16)nc%15c(-c%15ccc(CC)s%15)c%14s%13)s%12)cc%11c(-c%11ccc(CC)s%11)c%10s9)s8)nc7c(-c7ccc(CC)s7)c6s5)s4)sc3c(-c3ccc(CC)s3)c3ccsc23)s1;0,82;21,5;67,8;12;-5.7;-4.15;1.55;Image;800;1,55;;;-5.47;-3.47;2;Image;640;1.94;;;
10.1002/aenm.201703291;N2200;CCN1C(=O)c2ccc3c4c(c(-c5ccc(-c6ccc(-c7cc8c9c(c(-c%10ccc(-c%11ccc(-c%12cc%13c%14c(c(-c%15ccc(-c%16cccs%16)s%15)cc%15c%14c%12C(=O)N(CC)C%15=O)C(=O)N(CC)C%13=O)s%11)s%10)cc%10c9c7C(=O)N(CC)C%10=O)C(=O)N(CC)C8=O)s6)s5)cc(c24)C1=O)C(=O)N(CC)C3=O;PBBSB;CCc1ccc(-c2c3cc(-c4ccc(-c5cc6c(s5)-c5sc(-c7ccc(-c8cc9c(-c%10ccc(CC)s%10)c%10sc(-c%11ccc(-c%12cc%13c(s%12)-c%12sc(-c%14ccc(-c%15cc%16c(-c%17ccc(CC)s%17)c%17sc(-c%18ccc(-c%19cc%20c(s%19)-c%19sc(-c%21cccc%22nsnc%21%22)cc%19[Si]%20(CC)CC)c%19nsnc%18%19)cc%17c(-c%17ccc(CC)s%17)c%16s%15)c%15nsnc%14%15)cc%12[Si]%13(CC)CC)c%12nsnc%11%12)cc%10c(-c%10ccc(CC)s%10)c9s8)c8nsnc78)cc5[Si]6(CC)CC)c5nsnc45)sc3c(-c3ccc(CC)s3)c3ccsc23)s1;0,73;7,81;52;3;-5.6;-4;1.6;Image;843;1,47;843;1.47;-5.19;-3.63;1.56;Image;795;1.56;795;1.56;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-10;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,891;26,36;78,64;18,48;-5.68;-3.91;1.77;;900;1,38;;;-5.47;-3.35;2.12;;685;1.81;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-10;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,893;26,5;79,34;18,79;-5.68;-3.91;1.77;;900;1,38;;;-5.47;-3.35;2.12;;685;1.81;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-10;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,904;26,46;79,58;19,04;-5.68;-3.91;1.77;;900;1,38;;;-5.47;-3.35;2.12;;685;1.81;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-100;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,986;5,87;34,59;2;-5.68;-3.91;1.77;;900;1,38;;;-5.68;-3.49;2.19;;600;2.07;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-15;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,895;25,91;77,6;17,99;-5.68;-3.91;1.77;;900;1,38;;;-5.49;-3.36;2.13;;678;1.83;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-15;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,907;26,11;77,16;18,28;-5.68;-3.91;1.77;;900;1,38;;;-5.49;-3.36;2.13;;678;1.83;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-15;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,907;26,11;78,44;18,47;-5.68;-3.91;1.77;;900;1,38;;;-5.49;-3.36;2.13;;678;1.83;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-20;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,9;25,14;77,97;17,42;-5.68;-3.91;1.77;;900;1,38;;;-5.5;-3.38;2.12;;698;1.85;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-20;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,9;25,33;77,98;17,78;-5.68;-3.91;1.77;;900;1,38;;;-5.5;-3.38;2.12;;698;1.78;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-20;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,911;25,8;77,15;18,13;-5.68;-3.91;1.77;;900;1,38;;;-5.5;-3.38;2.12;;698;1.78;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-5;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,888;26,07;78,38;18,16;-5.68;-3.91;1.77;;900;1,38;;;-5.44;-3.34;2.1;;670;1.85;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-5;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,889;25,87;77,6;17,86;-5.68;-3.91;1.77;;900;1,38;;;-5.44;-3.34;2.1;;670;1.85;;;
10.1002/adma.202411071;L8-BO;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1c(Cl)scc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5c(Cl)scc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBD-5;CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,901;26,13;79;18,6;-5.68;-3.91;1.77;;900;1,38;;;-5.44;-3.34;2.1;;670;1.85;;;
10.1021/acsami.7b09915;ITIC-SC6;c1ccc2c(c1)C(=O)/C(=C/c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)SCCCCCC)c1ccc(cc1)SCCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C1/C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)SCCCCCC)c1ccc(cc1)SCCCCCC)/C2=C(C#N)C#N;PBDB-ST;c1(c2c3c(c(c4c2cc(s4)c2ccc(s2)c2sc(c4c2C(=O)c2c(C4=O)c(sc2C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c2cccs2)c2ccc(s2)SC[C@@H](CC)CCCC)ccs3)ccc(s1)SC[C@@H](CC)CCCC;0,88;13,66;56;6,54;-5.68;-3.91;1.77;Image;785;1,58;;;-5.37;-3.59;1.78;Image;700;1.77;;;
10.1021/acsami.7b09915;ITIC-SC8;c1ccc2c(c1)C(=O)[C](C2=C(C#N)C#N)[CH]c1cc2c(s1)c1c(s2)c2c(C1(c1ccc(cc1)SCCCCCCCC)c1ccc(cc1)SCCCCCCCC)cc1c(c2)C(c2c1sc1c2sc(c1)/C=C1/C(=O)c2c(C1=C(C#N)C#N)cccc2)(c1ccc(cc1)SCCCCCCCC)c1ccc(cc1)SCCCCCCCC;PBDB-ST;c1(c2c3c(c(c4c2cc(s4)c2ccc(s2)c2sc(c4c2C(=O)c2c(C4=O)c(sc2C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c2cccs2)c2ccc(s2)SC[C@@H](CC)CCCC)ccs3)ccc(s1)SC[C@@H](CC)CCCC;0,89;13,73;58;7,09;-5.7;-3.9;1.8;Image;790;1,57;;;-5.37;-3.59;1.78;Image;700;1.77;;;
10.1021/acsami.7b09915;ITIC-SC8;c1ccc2c(c1)C(=O)[C](C2=C(C#N)C#N)[CH]c1cc2c(s1)c1c(s2)c2c(C1(c1ccc(cc1)SCCCCCCCC)c1ccc(cc1)SCCCCCCCC)cc1c(c2)C(c2c1sc1c2sc(c1)/C=C1/C(=O)c2c(C1=C(C#N)C#N)cccc2)(c1ccc(cc1)SCCCCCCCC)c1ccc(cc1)SCCCCCCCC;PBDB-ST;c1(c2c3c(c(c4c2cc(s4)c2ccc(s2)c2sc(c4c2C(=O)c2c(C4=O)c(sc2C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c2cccs2)c2ccc(s2)SC[C@@H](CC)CCCC)ccs3)ccc(s1)SC[C@@H](CC)CCCC;0,9;14,43;60;7,49;-5.7;-3.9;1.8;Image;790;1,57;;;-5.37;-3.59;1.78;Image;700;1.77;;;
10.1021/acsami.7b09915;ITIC-SC6;c1ccc2c(c1)C(=O)/C(=C/c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)SCCCCCC)c1ccc(cc1)SCCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C1/C(=O)c3c(C1=C(C#N)C#N)cccc3)(c1ccc(cc1)SCCCCCC)c1ccc(cc1)SCCCCCC)/C2=C(C#N)C#N;PBDB-ST;c1(c2c3c(c(c4c2cc(s4)c2ccc(s2)c2sc(c4c2C(=O)c2c(C4=O)c(sc2C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c2cccs2)c2ccc(s2)SC[C@@H](CC)CCCC)ccs3)ccc(s1)SC[C@@H](CC)CCCC;0,9;13,87;58;7,17;-5.68;-3.91;1.77;Image;785;1,58;;;-5.37;-3.59;1.78;Image;700;1.77;;;
10.1021/acsami.7b09915;ITIC-SC2C6;CCSc1ccc(C2(c3ccc(SCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(SCC)cc2)(c2ccc(SCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1;PBDB-ST;c1(c2c3c(c(c4c2cc(s4)c2ccc(s2)c2sc(c4c2C(=O)c2c(C4=O)c(sc2C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c2cccs2)c2ccc(s2)SC[C@@H](CC)CCCC)ccs3)ccc(s1)SC[C@@H](CC)CCCC;0,92;14,22;61;7,96;-5.74;-3.86;1.88;Image;780;1,59;;;-5.37;-3.59;1.78;Image;700;1.77;;;
10.1021/acsami.7b09915;ITIC-SC2C6;CCSc1ccc(C2(c3ccc(SCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(SCC)cc2)(c2ccc(SCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1;PBDB-ST;c1(c2c3c(c(c4c2cc(s4)c2ccc(s2)c2sc(c4c2C(=O)c2c(C4=O)c(sc2C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c2cccs2)c2ccc(s2)SC[C@@H](CC)CCCC)ccs3)ccc(s1)SC[C@@H](CC)CCCC;0,92;15,32;64;9,16;-5.74;-3.86;1.88;Image;780;1,59;;;-5.37;-3.59;1.78;Image;700;1.77;;;
10.1002/adfm.201705095;ITIC;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)Cc9cc8/C5=C(C4SC(C=c3c(=O)c2ccccc2c3=C(C#N)C#N)CC4S5)\C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10ccccc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,91;16,27;69;10,21;-5.68;-4.01;1.67;;800;1,55;784;1.58;-5.28;-3.48;1.8;;700;1.77;;;
10.1002/adfm.201705095;ITC6-IC;CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c(CC)c(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c(CC)c(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,97;16,41;73;11,61;-5.73;-3.92;1.81;;785;1,58;776;1.60;-5.28;-3.48;1.8;;700;1.77;;;
10.1002/adfm.201705927;Ph-DTDP-IC;CCc1ccc(C2(c3ccc(CC)cc3)Oc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3cc4c(cc32)-c2sc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)cc2OC4(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,76;13,05;59,83;5,95;-5.53;-4;1.53;;770;1,69;770;1.69;-5.21;-3.41;1.8;;700;1.77;;;
10.1002/adfm.201705927;Ph-DTDP-IC;CCc1ccc(C2(c3ccc(CC)cc3)Oc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3cc4c(cc32)-c2sc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)cc2OC4(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,78;14,58;67,91;7,73;-5.53;-4;1.53;;770;1,69;770;1.69;-5.21;-3.41;1.8;;700;1.77;;;
10.1002/adfm.201705927;Ph-DTDP-TTIC;CCc1ccc(C2(c3ccc(CC)cc3)Oc3cc(-c4cc5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5s4)sc3-c3cc4c(cc32)-c2sc(-c3cc5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5s3)cc2OC4(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,85;7,19;46,76;2,86;-5.28;-3.92;1.36;;857;1,45;857;1.45;-5.21;-3.41;1.8;;700;1.77;;;
10.1002/adfm.201705927;Ph-DTDP-TIC;CCc1ccc(C2(c3ccc(CC)cc3)Oc3cc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)sc3-c3cc4c(cc32)-c2sc(-c3ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s3)cc2OC4(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,89;16,49;57,53;8,44;-5.33;-3.89;1.44;;849;1,46;849;1.46;-5.21;-3.41;1.8;;700;1.77;;;
10.1002/adfm.201705927;Ph-DTDP-TIC;CCc1ccc(C2(c3ccc(CC)cc3)Oc3cc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)sc3-c3cc4c(cc32)-c2sc(-c3ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s3)cc2OC4(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,89;17,31;59,61;9,21;-5.33;-3.89;1.44;;849;1,46;849;1.46;-5.21;-3.41;1.8;;700;1.77;;;
10.1002/adfm.201705927;Ph-DTDP-TTIC;CCc1ccc(C2(c3ccc(CC)cc3)Oc3cc(-c4cc5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5s4)sc3-c3cc4c(cc32)-c2sc(-c3cc5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5s3)cc2OC4(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,9;10,58;42,13;4,02;-5.28;-3.92;1.36;;857;1,45;857;1.45;-5.21;-3.41;1.8;;700;1.77;;;
10.1002/adfm.201803128;BTOIC;CCOc1c2c(c(OCC)c3c1C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1c-3sc3cc(/C=C4\C(=O)c5c(csc5C)C4=C(C#N)C#N)sc13)C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1c-2sc2cc(/C=C3\C(=O)c4c(csc4C)C3=C(C#N)C#N)sc12;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,86;18,6;68,4;10,96;-5.42;-3.94;1.48;;890;1,39;890;1.39;-5.27;-3.08;2.19;;700;1.77;700;1.77;
10.1002/adfm.201803128;BTOIC;CCOc1c2c(c(OCC)c3c1C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1c-3sc3cc(/C=C4\C(=O)c5c(csc5C)C4=C(C#N)C#N)sc13)C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1c-2sc2cc(/C=C3\C(=O)c4c(csc4C)C3=C(C#N)C#N)sc12;PBDB-T;c1cc2c(s1)c(c1c(c2c2ccc(s2)C[C@@H](CC)CCCC)sc(c1)c1ccc(s1)c1sc(c2c1C(=O)c1c(C2=O)c(sc1C[C@@H](CC)CCCC)C[C@H](CC)CCCC)c1cccs1)c1ccc(s1)C[C@@H](CC)CCCC;0,864;17,39;62,1;9,38;-5.42;-3.94;1.48;;890;1,39;890;1.39;-5.27;-3.08;2.19;;700;1.77;700;1.77;
